order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD028484,1,net_banking,1,7704.64
ORD028485,1,debit_card,1,2003.13
ORD028486,1,net_banking,1,2202.55
ORD028486,2,debit_card,1,196.46
ORD028486,3,debit_card,1,1706.83
ORD028487,1,upi,1,7391.95
ORD028488,1,debit_card,-2,4500.72
ORD028489,1,upi,1,5851.01
ORD028490,1,wallet,1,1657.81
ORD028491,1,upi,1,7431.38
ORD028492,1,net_banking,1,3552.15
ORD028493,1,net_banking,1,9598.56
ORD028494,1, debit_card ,1,8454.9
ORD028495,1,net_banking,1,9681.22
ORD028496,1,credit_card,4,6569.36
ORD028497,1,debit_card,1,9456.9
ORD028498,1,net_banking,1,5697.34
ORD028499,1,credit_card,12,1647.79
ORD028500,1,wallet,1,8561.44
ORD028501,1,upi,1,923.12
ORD028502,1,credit_card,7,617.59
ORD028503,1,net_banking,1,1558.55
ORD028504,1,debit_card,1,678.63
ORD028504,2,credit_card,10,602.2
ORD028505,1,credit_card,3,511.07
ORD028506,1,net_banking,1,6297.18
ORD028507,1,net_banking,1,3582.88
ORD028508,1,wallet,1,1926.46
ORD028509,1,upi,1,5187.64
ORD028509,2,net_banking,1,2545.92
ORD028509,3,net_banking,1,1600.65
ORD028510,1,credit_card,2,3917.97
ORD028511,1,wallet,1,4847.96
ORD028512,1,net_banking,1,1425.68
ORD028513,1,net_banking,1,6198.98
ORD028514,1,upi,1,8910.79
ORD028515,1,debit_card,1,142.51
ORD028515,2,debit_card,1,1205.68
ORD028516,1,wallet,1,0.0
ORD028517,1,credit_card,10,4411.33
ORD028518,1,credit_card,10,1352.61
ORD028518,2,upi,1,4276.6
ORD028519,1,wallet,1,1219.62
ORD028520,1,wallet,1,5254.85
ORD028521,1,,1,1283.4
ORD028521,2,upi,1,4570.58
ORD028522,1,upi,1,7041.29
ORD028523,1,wallet,1,7776.74
ORD028524,1,upi,1,6291.6
ORD028525,1,upi,1,9831.72
ORD028526,1,wallet,1,5910.57
ORD028527,1,net_banking,1,7927.04
ORD028528,1,upi,1,3625.88
ORD028529,1,,1,2029.58
ORD028530,1,wallet,1,0.0
ORD028531,1,net_banking,1,1014.53
ORD028532,1,credit_card,-2,2948.32
ORD028533,1,net_banking,1,552.55
ORD028534,1,net_banking,1,4287.83
ORD028535,1,credit_card,7,5420.64
ORD028536,1,upi,1,2739.81
ORD028537,1,wallet,1,5800.32
ORD028538,1,net_banking,1,1147.69
ORD028538,2,debit_card,1,1382.98
ORD028538,3,debit_card,1,1841.93
ORD028539,1,net_banking,1,7390.76
ORD028540,1,upi,1,5286.15
ORD028541,1,,5,3560.79
ORD028542,1,net_banking,1,4864.86
ORD028543,1,credit_card,1,797.84
ORD028544,1,credit_card,9,5335.21
ORD028545,1,debit_card,1,4986.89
ORD028546,1,wallet,1,913.36
ORD028546,2,upi,1,822.63
ORD028547,1,debit_card,1,9797.65
ORD028548,1,net_banking,1,4924.79
ORD028549,1,wallet,1,2247.84
ORD028550,1,wallet,1,0.0
ORD028551,1,debit_card,1,979.5
ORD028551,2,credit_card,8,2637.86
ORD028552,1,debit_card,1,2324.72
ORD028553,1, credit_card ,3,1068.27
ORD028554,1,wallet,1,1322.59
ORD028554,2,wallet,1,1473.22
ORD028555,1, wallet ,1,6510.31
ORD028556,1,debit_card,1,3644.73
ORD028557,1,upi,1,9294.31
ORD028558,1,credit_card,2,2173.22
ORD028559,1,net_banking,1,730.65
ORD028560,1,UPI,1,9959.51
ORD028561,1,net_banking,1,2104.85
ORD028561,2,debit_card,1,839.91
ORD028561,3,debit_card,1,6927.69
ORD028562,1,credit_card,3,5250.09
ORD028563,1,net_banking,1,5991.81
ORD028564,1,WALLET,1,3575.4
ORD028565,1,credit_card,1,4129.28
ORD028566,1,credit_card,1,5485.47
ORD028567,1,credit_card,12,4823.16
ORD028568,1,wallet,1,3143.23
ORD028569,1,wallet,1,7238.79
ORD028570,1,wallet,1,7551.31
ORD028571,1,NET_BANKING,1,5273.58
ORD028572,1,net_banking,1,705.46
ORD028572,2,debit_card,1,6414.7
ORD028573,1,net_banking,1,8792.78
ORD028574,1,credit_card,9,82.99
ORD028574,2,wallet,1,7294.82
ORD028575,1,credit_card,11,1580.77
ORD028576,1,upi,1,557.17
ORD028577,1,upi,1,185.62
ORD028577,2,credit_card,9,117.32
ORD028577,3,upi,1,119.34
ORD028578,1,net_banking,1,9374.33
ORD028579,1,wallet,1,8447.91
ORD028580,1,debit_card,1,7547.97
ORD028581,1,net_banking,1,7287.73
ORD028582,1,net_banking,1,6071.36
ORD028583,1,wallet,1,1819.58
ORD028584,1,wallet,1,4869.06
ORD028585,1,net_banking,1,1121.62
ORD028585,2,wallet,1,140.8
ORD028585,3,upi,1,6996.32
ORD028586,1,debit_card,1,5980.7
ORD028587,1,wallet,1,7060.08
ORD028588,1,net_banking,1,1146.24
ORD028589,1,debit_card,1,3149.98
ORD028590,1,wallet,1,1562.51
ORD028590,2,upi,1,1459.73
ORD028591,1,net_banking,1,6852.53
ORD028592,1,credit_card,8,875.65
ORD028593,1,credit_card,3,7921.06
ORD028594,1,upi,1,4846.47
ORD028595,1,debit_card,1,508.55
ORD028595,2,credit_card,12,55.04
ORD028595,3,upi,1,269.34
ORD028596,1,debit_card,1,8231.33
ORD028597,1,upi,1,3790.53
ORD028598,1,debit_card,1,8343.38
ORD028599,1,credit_card,11,9920.96
ORD028600,1,upi,1,5480.66
ORD028601,1,net_banking,1,3451.85
ORD028602,1,,1,9801.34
ORD028603,1,wallet,1,2845.71
ORD028604,1,debit_card,1,5412.08
ORD028605,1,debit_card,1,2524.29
ORD028606,1,,1,1559.96
ORD028607,1,upi,1,7055.8
ORD028608,1,,1,8442.19
ORD028609,1,net_banking,1,5797.7
ORD028610,1,net_banking,1,4596.79
ORD028610,2,net_banking,1,379.61
ORD028610,3,wallet,1,3578.99
ORD028611,1,debit_card,1,1618.67
ORD028612,1,wallet,1,993.92
ORD028613,1,upi,1,8802.65
ORD028614,1,upi,1,5112.39
ORD028615,1,,1,84.04
ORD028615,2,net_banking,1,99.93
ORD028615,3,debit_card,1,527.24
ORD028616,1,wallet,1,8477.55
ORD028617,1,upi,1,6411.27
ORD028618,1,wallet,1,4694.16
ORD028619,1,net_banking,1,360.99
ORD028619,2,net_banking,1,2147.73
ORD028619,3,credit_card,2,3850.74
ORD028620,1,credit_card,9,2399.57
ORD028621,1,upi,1,1544.8
ORD028622,1,debit_card,1,2219.14
ORD028623,1,debit_card,1,5799.11
ORD028624,1,upi,1,3022.42
ORD028625,1,net_banking,1,4546.92
ORD028626,1,debit_card,1,2561.03
ORD028627,1,debit_card,1,3621.89
ORD028628,1,credit_card,6,463.43
ORD028628,2,wallet,1,6028.1
ORD028629,1,debit_card,1,469.69
ORD028630,1,,1,4976.23
ORD028631,1,net_banking,1,2010.02
ORD028632,1,net_banking,1,3885.64
ORD028633,1,wallet,1,2610.79
ORD028634,1,upi,1,2977.9
ORD028634,2,wallet,1,1305.46
ORD028634,3,upi,1,1512.03
ORD028635,1,credit_card,7,9659.33
ORD028636,1,net_banking,1,2896.16
ORD028637,1,debit_card,1,3803.31
ORD028638,1,net_banking,1,5444.19
ORD028639,1,net_banking,1,161.26
ORD028640,1,net_banking,1,5792.04
ORD028641,1,credit_card,7,2088.11
ORD028642,1,credit_card,3,596.02
ORD028642,2,credit_card,9,1900.92
ORD028643,1,wallet,1,1078.56
ORD028643,2,debit_card,1,607.52
ORD028643,3,net_banking,1,516.91
ORD028644,1,wallet,1,4903.97
ORD028645,1,credit_card,1,1956.08
ORD028646,1,debit_card,1,1322.79
ORD028647,1,wallet,1,6033.05
ORD028648,1,wallet,1,100.44
ORD028648,2,credit_card,5,7804.1
ORD028649,1,credit_card,7,351.68
ORD028649,2,wallet,1,4675.43
ORD028650,1,wallet,1,9300.35
ORD028651,1,net_banking,1,7182.38
ORD028652,1,net_banking,1,8318.17
ORD028653,1,credit_card,11,810.64
ORD028653,2,,1,311.64
ORD028653,3,net_banking,1,1766.74
ORD028654,1,net_banking,1,3745.85
ORD028655,1,upi,1,4503.52
ORD028656,1,net_banking,1,1480.58
ORD028656,2,upi,1,8121.56
ORD028657,1,debit_card,-2,6085.94
ORD028658,1,wallet,1,619.04
ORD028658,2,debit_card,1,3080.11
ORD028659,1,debit_card,1,1490.61
ORD028660,1,upi,1,9464.96
ORD028661,1,,1,5936.06
ORD028662,1,credit_card,8,9412.34
ORD028663,1, net_banking ,1,8046.42
ORD028664,1,net_banking,1,410.41
ORD028665,1,upi,1,4827.44
ORD028666,1,wallet,1,9524.55
ORD028667,1,upi,1,9765.75
ORD028668,1,credit_card,4,9344.39
ORD028669,1,upi,1,2251.91
ORD028670,1,debit_card,1,4211.5
ORD028671,1,wallet,1,1212.43
ORD028671,2,net_banking,1,5216.3
ORD028672,1,upi,1,2732.7
ORD028673,1,wallet,1,569.72
ORD028673,2,debit_card,1,7102.23
ORD028674,1,upi,1,334.13
ORD028675,1,net_banking,1,1438.98
ORD028676,1,wallet,1,5321.86
ORD028677,1,debit_card,1,9312.77
ORD028678,1,upi,1,9448.58
ORD028679,1,net_banking,1,110.45
ORD028679,2,net_banking,1,79.6
ORD028680,1,wallet,1,9522.77
ORD028681,1,upi,1,9414.9
ORD028682,1,credit_card,10,2344.11
ORD028683,1,upi,1,8941.1
ORD028684,1,wallet,1,2302.82
ORD028684,2,credit_card,1,5147.8
ORD028685,1,credit_card,9,9662.01
ORD028686,1,,1,1194.31
ORD028687,1,credit_card,9,9617.32
ORD028688,1,wallet,1,7987.48
ORD028689,1,upi,1,0.0
ORD028690,1,credit_card,6,9075.96
ORD028691,1,upi,1,3690.13
ORD028692,1,debit_card,1,934.05
ORD028693,1,net_banking,1,5729.77
ORD028694,1,net_banking,1,2562.57
ORD028694,2,upi,1,1925.39
ORD028695,1,credit_card,9,1774.63
ORD028695,2,net_banking,1,2400.51
ORD028696,1,upi,1,6382.31
ORD028697,1,debit_card,1,5602.17
ORD028698,1,net_banking,1,642.78
ORD028698,2,debit_card,1,8940.74
ORD028699,1,wallet,1,2588.09
ORD028700,1,wallet,1,7147.35
ORD028701,1,upi,1,8374.99
ORD028702,1,wallet,1,0.0
ORD028703,1,credit_card,7,703.28
ORD028704,1,debit_card,1,615.17
ORD028704,2,upi,1,469.11
ORD028704,3,upi,1,572.87
ORD028705,1,upi,1,1704.15
ORD028706,1,credit_card,3,9344.28
ORD028707,1,net_banking,1,6084.35
ORD028708,1,net_banking,1,1092.52
ORD028708,2,net_banking,1,1109.77
ORD028709,1,upi,1,4729.99
ORD028710,1,credit_card,12,3967.7
ORD028711,1,net_banking,1,9677.06
ORD028712,1,net_banking,1,5130.06
ORD028713,1,net_banking,1,2799.91
ORD028714,1,credit_card,1,2067.69
ORD028715,1,debit_card,1,3297.45
ORD028716,1,,1,2975.24
ORD028717,1,debit_card,1,752.25
ORD028717,2,credit_card,5,0.0
ORD028717,3,debit_card,1,3643.93
ORD028718,1,debit_card,1,6247.9
ORD028719,1,wallet,1,9560.94
ORD028720,1,upi,1,2064.15
ORD028721,1,credit_card,6,6386.54
ORD028722,1,net_banking,1,6341.97
ORD028723,1,upi,1,6760.24
ORD028724,1,wallet,1,9815.78
ORD028725,1,net_banking,1,5111.69
ORD028725,2,upi,1,3330.01
ORD028726,1,net_banking,1,7121.55
ORD028727,1,wallet,1,1823.16
ORD028727,2,net_banking,1,1037.04
ORD028728,1,credit_card,6,5291.55
ORD028729,1,net_banking,1,866.86
ORD028729,2,net_banking,1,5231.23
ORD028730,1,wallet,1,9711.03
ORD028731,1,upi,1,1091.44
ORD028732,1,net_banking,1,3134.51
ORD028733,1,wallet,1,2440.17
ORD028733,2,credit_card,11,3206.47
ORD028734,1,wallet,1,2808.55
ORD028735,1,credit_card,4,3494.37
ORD028736,1,upi,1,4427.94
ORD028737,1,wallet,1,639.11
ORD028738,1,wallet,1,2865.66
ORD028739,1,net_banking,1,2524.03
ORD028739,2,credit_card,5,1930.74
ORD028739,3,debit_card,1,1143.26
ORD028740,1,upi,1,4284.46
ORD028741,1,upi,1,1374.71
ORD028742,1,wallet,1,6905.55
ORD028743,1,upi,1,2057.56
ORD028744,1,wallet,1,3771.46
ORD028745,1,wallet,1,6256.31
ORD028746,1,upi,1,5264.93
ORD028747,1,debit_card,1,3742.7
ORD028747,2,upi,1,1703.55
ORD028747,3,debit_card,1,3530.33
ORD028748,1,upi,1,8361.78
ORD028749,1,upi,1,1602.95
ORD028750,1,credit_card,12,8184.89
ORD028751,1,net_banking,1,7827.55
ORD028752,1,wallet,1,4924.24
ORD028753,1,debit_card,1,6551.79
ORD028754,1,wallet,1,2490.33
ORD028755,1,upi,-2,4278.27
ORD028756,1,net_banking,1,3469.78
ORD028756,2,credit_card,12,6500.3
ORD028757,1,wallet,1,270.36
ORD028757,2,wallet,1,1915.56
ORD028757,3,,1,7219.56
ORD028758,1,wallet,1,5640.84
ORD028759,1,wallet,1,1618.08
ORD028759,2,net_banking,1,5089.33
ORD028760,1,credit_card,1,0.0
ORD028761,1,wallet,1,1459.37
ORD028761,2,net_banking,1,1484.29
ORD028761,3,wallet,1,722.88
ORD028762,1,net_banking,1,1964.61
ORD028762,2,wallet,1,3065.29
ORD028763,1,debit_card,1,9391.52
ORD028764,1,debit_card,1,4084.15
ORD028765,1,upi,1,6881.42
ORD028766,1,wallet,1,2979.99
ORD028767,1,credit_card,8,2477.82
ORD028767,2,debit_card,1,5766.86
ORD028768,1,net_banking,1,7476.04
ORD028769,1,net_banking,1,2756.35
ORD028770,1,debit_card,1,2932.08
ORD028771,1,upi,1,9434.87
ORD028772,1,credit_card,7,7095.72
ORD028773,1,wallet,1,8733.53
ORD028774,1,debit_card,1,0.0
ORD028775,1,wallet,1,1233.89
ORD028776,1,credit_card,11,8772.94
ORD028777,1,upi,1,9216.3
ORD028778,1,net_banking,1,7317.46
ORD028779,1,debit_card,1,3496.38
ORD028780,1,wallet,1,1371.04
ORD028781,1,UPI,1,2277.86
ORD028781,2,wallet,1,5670.72
ORD028782,1,DEBIT_CARD,1,4517.39
ORD028783,1,credit_card,3,1104.18
ORD028784,1,net_banking,1,1666.52
ORD028785,1,debit_card,1,8563.67
ORD028786,1,upi,1,332.15
ORD028787,1,credit_card,10,4906.75
ORD028788,1,wallet,1,4722.44
ORD028789,1,credit_card,3,4025.76
ORD028790,1,upi,1,6152.01
ORD028791,1,net_banking,1,6905.35
ORD028792,1,upi,1,3591.78
ORD028793,1,credit_card,1,4351.84
ORD028793,2,,1,3947.95
ORD028794,1,upi,1,2463.06
ORD028795,1,net_banking,1,6021.14
ORD028796,1,upi,1,6752.09
ORD028797,1,wallet,1,3663.69
ORD028798,1,upi,1,8215.61
ORD028799,1,upi,1,3613.59
ORD028799,2,net_banking,1,4693.72
ORD028800,1,credit_card,2,4491.93
ORD028801,1,credit_card,6,7355.92
ORD028802,1,credit_card,7,3615.25
ORD028803,1,net_banking,1,4902.43
ORD028804,1,net_banking,1,8150.84
ORD028805,1,upi,1,924.98
ORD028806,1,upi,1,4312.41
ORD028807,1,credit_card,5,6244.94
ORD028808,1,wallet,1,6287.99
ORD028809,1,debit_card,1,5638.25
ORD028810,1,wallet,1,6709.39
ORD028811,1,wallet,1,4381.77
ORD028812,1,credit_card,6,5623.75
ORD028813,1,net_banking,1,2919.68
ORD028814,1,net_banking,1,303.75
ORD028814,2,upi,1,55.86
ORD028814,3,net_banking,1,1957.22
ORD028815,1,debit_card,1,2053.99
ORD028815,2,wallet,1,998.75
ORD028815,3,net_banking,1,5230.63
ORD028816,1,upi,1,7751.92
ORD028817,1, upi ,1,4206.64
ORD028818,1,upi,1,9584.08
ORD028819,1,wallet,1,2533.26
ORD028820,1,net_banking,1,3171.12
ORD028821,1,net_banking,1,2953.98
ORD028822,1,upi,1,423.48
ORD028822,2,wallet,1,667.97
ORD028823,1,credit_card,2,241.11
ORD028823,2,net_banking,1,430.73
ORD028824,1,net_banking,1,1419.54
ORD028825,1,credit_card,7,6781.42
ORD028826,1,,1,1816.64
ORD028827,1,credit_card,7,4820.51
ORD028828,1,upi,1,5838.47
ORD028829,1,upi,1,8537.4
ORD028830,1,credit_card,-2,5308.24
ORD028831,1,,4,6371.99
ORD028832,1,upi,1,1846.55
ORD028832,2,upi,1,7571.51
ORD028833,1,wallet,1,8253.18
ORD028834,1,wallet,1,8316.93
ORD028835,1,credit_card,8,5524.47
ORD028836,1,wallet,1,4193.04
ORD028836,2,,1,1105.41
ORD028836,3,credit_card,5,2215.46
ORD028837,1,net_banking,1,3673.32
ORD028838,1,credit_card,8,7358.67
ORD028839,1,credit_card,1,7584.66
ORD028840,1,wallet,1,3296.85
ORD028841,1,wallet,1,5050.1
ORD028842,1,credit_card,2,9590.71
ORD028843,1,net_banking,1,6282.05
ORD028844,1,debit_card,1,6118.3
ORD028845,1,upi,1,1197.65
ORD028846,1,,1,6470.03
ORD028847,1,credit_card,4,471.9
ORD028848,1,credit_card,2,2610.26
ORD028849,1,credit_card,2,3525.85
ORD028850,1,net_banking,1,2123.08
ORD028851,1,credit_card,12,729.08
ORD028852,1,net_banking,1,2447.3
ORD028853,1,upi,1,6936.91
ORD028854,1,net_banking,1,6184.82
ORD028855,1,wallet,1,1882.54
ORD028856,1,wallet,1,5973.81
ORD028857,1,debit_card,1,6332.4
ORD028858,1,wallet,1,9604.76
ORD028859,1,credit_card,1,1057.87
ORD028859,2,net_banking,1,1934.64
ORD028860,1,debit_card,1,1586.98
ORD028860,2,upi,1,7857.96
ORD028861,1,upi,1,7061.62
ORD028862,1,debit_card,1,9561.61
ORD028863,1,net_banking,1,1344.92
ORD028864,1,wallet,1,5185.09
ORD028865,1,credit_card,7,2895.62
ORD028866,1,upi,1,131.63
ORD028866,2,,1,70.59
ORD028866,3, upi ,1,107.4
ORD028867,1,net_banking,1,935.83
ORD028868,1,wallet,1,1222.34
ORD028869,1,credit_card,3,5387.26
ORD028869,2,upi,1,4131.67
ORD028870,1,wallet,1,332.0
ORD028870,2,debit_card,1,2909.67
ORD028870,3,credit_card,7,3274.59
ORD028871,1,net_banking,1,6304.89
ORD028872,1,credit_card,2,6620.22
ORD028873,1,net_banking,1,2123.39
ORD028874,1,credit_card,3,9471.71
ORD028875,1,upi,1,6579.15
ORD028876,1,wallet,1,3401.48
ORD028877,1,wallet,1,9148.28
ORD028878,1,credit_card,3,3599.5
ORD028879,1,debit_card,1,9528.83
ORD028880,1,debit_card,1,5536.54
ORD028881,1,net_banking,1,5380.13
ORD028882,1,wallet,1,6706.62
ORD028883,1,debit_card,1,1356.52
ORD028884,1,wallet,1,5501.39
ORD028885,1,credit_card,6,4237.47
ORD028886,1,debit_card,1,3593.62
ORD028887,1,upi,1,6151.68
ORD028888,1,upi,1,8901.99
ORD028889,1, credit_card ,11,7720.97
ORD028890,1,credit_card,11,1152.93
ORD028891,1,upi,1,1678.24
ORD028892,1,net_banking,1,2626.61
ORD028893,1,debit_card,1,1540.37
ORD028894,1,net_banking,1,5502.61
ORD028895,1,upi,1,8852.76
ORD028896,1,wallet,1,3656.61
ORD028897,1,credit_card,1,2048.0
ORD028898,1,debit_card,1,1858.47
ORD028899,1,credit_card,8,1292.15
ORD028899,2,credit_card,3,1031.88
ORD028900,1,upi,1,3884.8
ORD028901,1,debit_card,1,7872.92
ORD028902,1,net_banking,1,5771.8
ORD028903,1,credit_card,5,9343.59
ORD028904,1,credit_card,7,1152.97
ORD028905,1,net_banking,1,4245.88
ORD028906,1,net_banking,1,8852.56
ORD028907,1,credit_card,8,8111.59
ORD028908,1,net_banking,1,9486.29
ORD028909,1,upi,1,4564.52
ORD028910,1,net_banking,1,7016.04
ORD028911,1,net_banking,1,8973.96
ORD028912,1,credit_card,11,2674.43
ORD028913,1,wallet,1,4295.74
ORD028914,1,net_banking,1,7430.5
ORD028915,1,net_banking,1,2908.58
ORD028916,1,credit_card,1,246.65
ORD028917,1,net_banking,1,5191.17
ORD028918,1,net_banking,1,5300.95
ORD028919,1,wallet,1,8104.4
ORD028920,1,debit_card,1,3579.1
ORD028921,1,WALLET,1,7903.23
ORD028922,1,wallet,1,8045.58
ORD028923,1,net_banking,1,1947.94
ORD028924,1,net_banking,1,249.55
ORD028924,2,wallet,1,338.24
ORD028924,3,wallet,1,1346.13
ORD028925,1,credit_card,10,8635.49
ORD028926,1,debit_card,1,0.0
ORD028927,1,net_banking,1,6542.61
ORD028928,1,credit_card,8,489.24
ORD028929,1,wallet,1,5609.33
ORD028930,1,credit_card,6,7928.49
ORD028931,1,credit_card,8,758.12
ORD028932,1,wallet,1,8415.59
ORD028933,1,net_banking,1,8623.66
ORD028934,1,upi,1,7226.16
ORD028935,1,debit_card,1,8812.39
ORD028936,1,CREDIT_CARD,3,6503.8
ORD028937,1,upi,1,8234.83
ORD028938,1,credit_card,11,164.9
ORD028939,1,credit_card,9,8926.6
ORD028940,1,upi,1,707.29
ORD028940,2, wallet ,1,998.14
ORD028940,3,wallet,1,595.46
ORD028941,1,upi,1,7518.61
ORD028942,1,credit_card,2,9648.34
ORD028943,1,net_banking,1,6116.9
ORD028944,1,debit_card,1,7641.71
ORD028945,1,credit_card,1,6533.56
ORD028946,1,credit_card,9,3888.76
ORD028947,1,net_banking,1,6240.92
ORD028948,1,,1,7705.55
ORD028949,1,credit_card,8,2581.05
ORD028950,1,upi,1,3192.43
ORD028951,1,upi,1,3626.19
ORD028952,1,debit_card,1,8781.93
ORD028953,1,credit_card,3,5489.13
ORD028954,1,debit_card,1,194.87
ORD028954,2,credit_card,5,3075.62
ORD028955,1,net_banking,1,2907.58
ORD028955,2,wallet,1,2917.83
ORD028956,1,credit_card,1,670.81
ORD028956,2,upi,1,0.0
ORD028957,1,net_banking,1,2107.65
ORD028958,1,net_banking,1,3035.78
ORD028959,1,upi,1,3601.93
ORD028959,2,credit_card,2,1997.69
ORD028960,1,net_banking,1,5797.94
ORD028961,1,upi,1,4022.89
ORD028962,1,net_banking,1,8745.32
ORD028963,1,wallet,1,9245.48
ORD028964,1,net_banking,1,1151.2
ORD028965,1,debit_card,1,7878.93
ORD028966,1,debit_card,1,3208.95
ORD028967,1,credit_card,2,8494.03
ORD028968,1,wallet,1,1544.98
ORD028968,2,debit_card,1,2387.19
ORD028969,1,,1,5018.22
ORD028970,1,debit_card,1,4095.54
ORD028971,1,wallet,1,2547.17
ORD028972,1,credit_card,3,4716.75
ORD028973,1,net_banking,1,3205.01
ORD028974,1,wallet,1,5242.21
ORD028975,1,credit_card,6,2246.7
ORD028976,1,wallet,1,8266.13
ORD028977,1,debit_card,1,6406.97
ORD028978,1,upi,1,8732.71
ORD028979,1,CREDIT_CARD,12,537.01
ORD028979,2,credit_card,1,1350.68
ORD028980,1,debit_card,1,304.28
ORD028981,1,debit_card,1,7435.51
ORD028982,1,credit_card,2,1177.98
ORD028983,1,wallet,1,2556.74
ORD028984,1,net_banking,1,9135.91
ORD028985,1,debit_card,1,717.06
ORD028985,2,debit_card,1,796.15
ORD028986,1,debit_card,1,4934.76
ORD028987,1,upi,1,6759.95
ORD028988,1,credit_card,9,3602.38
ORD028989,1,wallet,1,7933.65
ORD028990,1,wallet,1,5364.65
ORD028990,2,wallet,1,4558.59
ORD028991,1,net_banking,1,9063.2
ORD028992,1,net_banking,1,8019.0
ORD028993,1,upi,1,6274.38
ORD028994,1,debit_card,1,9418.68
ORD028995,1,upi,1,1202.41
ORD028996,1,net_banking,1,7820.15
ORD028997,1,wallet,1,7356.3
ORD028998,1,wallet,1,6791.73
ORD028999,1,upi,1,7197.1
ORD029000,1,debit_card,-2,7831.21
ORD029001,1,,1,2725.38
ORD029002,1,wallet,1,116.67
ORD029003,1,,1,1785.42
ORD029004,1,wallet,1,1950.64
ORD029005,1,wallet,1,540.74
ORD029006,1,credit_card,9,2268.94
ORD029006,2,wallet,1,1118.15
ORD029007,1,debit_card,1,5416.06
ORD029008,1,wallet,1,182.85
ORD029009,1,debit_card,1,3000.08
ORD029010,1,credit_card,5,335.64
ORD029010,2,credit_card,6,400.11
ORD029011,1,upi,1,7842.32
ORD029012,1,net_banking,1,7286.64
ORD029013,1,debit_card,1,4524.46
ORD029014,1,debit_card,1,300.91
ORD029015,1,net_banking,1,1309.28
ORD029016,1,net_banking,1,5643.64
ORD029017,1,debit_card,1,1722.74
ORD029017,2,credit_card,3,427.2
ORD029017,3,wallet,1,1986.8
ORD029018,1,net_banking,1,1921.66
ORD029018,2,net_banking,1,3042.36
ORD029019,1,wallet,1,2282.71
ORD029020,1,credit_card,10,1855.38
ORD029020,2,credit_card,1,3256.86
ORD029021,1,upi,1,3221.16
ORD029022,1,debit_card,1,1536.3
ORD029022,2,debit_card,1,1016.29
ORD029023,1,wallet,1,3144.61
ORD029023,2,upi,1,3205.41
ORD029024,1,upi,1,7718.34
ORD029025,1,credit_card,4,2605.09
ORD029026,1,net_banking,1,9551.34
ORD029027,1,credit_card,12,309.29
ORD029027,2,net_banking,1,132.96
ORD029028,1,CREDIT_CARD,6,6444.58
ORD029029,1,debit_card,1,2186.94
ORD029030,1,upi,1,580.62
ORD029031,1,debit_card,1,1839.72
ORD029031,2,upi,1,6123.84
ORD029032,1,credit_card,4,0.0
ORD029033,1,debit_card,1,2486.09
ORD029033,2,debit_card,1,5308.69
ORD029034,1,upi,1,5317.84
ORD029035,1,upi,1,2482.82
ORD029036,1,debit_card,1,7356.24
ORD029037,1,net_banking,1,4486.82
ORD029038,1,wallet,1,1054.94
ORD029039,1,credit_card,8,5204.53
ORD029040,1,debit_card,1,9463.3
ORD029041,1,debit_card,1,3750.07
ORD029042,1,credit_card,7,3299.11
ORD029043,1,debit_card,1,3254.11
ORD029044,1,credit_card,5,900.9
ORD029044,2,wallet,1,194.56
ORD029044,3,upi,-2,401.02
ORD029045,1,wallet,1,985.32
ORD029046,1,wallet,1,1838.79
ORD029046,2,upi,1,6162.86
ORD029047,1,credit_card,11,9753.91
ORD029048,1,upi,1,2408.87
ORD029049,1,debit_card,1,5043.42
ORD029050,1,debit_card,1,9706.65
ORD029051,1,credit_card,6,1028.0
ORD029052,1,net_banking,1,7309.7
ORD029053,1,credit_card,6,2381.8
ORD029054,1,wallet,1,5289.8
ORD029055,1,debit_card,1,4488.68
ORD029056,1,net_banking,1,7698.45
ORD029057,1,net_banking,1,7681.08
ORD029058,1,upi,1,1692.96
ORD029058,2,wallet,1,167.23
ORD029058,3,upi,1,7491.64
ORD029059,1,upi,1,9535.22
ORD029060,1,upi,1,1295.11
ORD029060,2,net_banking,1,1422.61
ORD029061,1,net_banking,1,4135.83
ORD029061,2,wallet,1,3348.05
ORD029062,1,upi,1,2058.49
ORD029063,1,debit_card,1,4198.65
ORD029064,1,upi,1,784.06
ORD029065,1,wallet,1,7634.36
ORD029066,1,net_banking,1,4977.95
ORD029067,1,wallet,1,2358.03
ORD029068,1,net_banking,1,4065.22
ORD029069,1,wallet,1,8401.87
ORD029070,1,wallet,1,5963.31
ORD029071,1,net_banking,1,7658.37
ORD029072,1,credit_card,1,330.07
ORD029073,1,net_banking,1,457.41
ORD029074,1,wallet,1,3337.34
ORD029074,2,upi,1,4848.34
ORD029075,1,wallet,1,2836.11
ORD029076,1,wallet,1,3940.07
ORD029077,1,wallet,1,243.2
ORD029078,1,wallet,1,1169.28
ORD029079,1,credit_card,7,697.37
ORD029079,2,wallet,1,907.91
ORD029080,1,upi,1,219.15
ORD029080,2,net_banking,1,1463.21
ORD029080,3,wallet,1,1298.94
ORD029081,1,upi,1,5602.04
ORD029082,1,wallet,1,3716.47
ORD029083,1,net_banking,1,6550.28
ORD029084,1,upi,1,1145.53
ORD029085,1,net_banking,1,7234.2
ORD029086,1,wallet,1,312.56
ORD029086,2,wallet,1,954.58
