geolocation_zip_code,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
408224,13.621779,69.288245, Ramgarh ,West Bengal
470098,27.659193,75.513096,Junagadh,Tamil Nadu
697924,33.006873,87.679811,Bokaro,Punjab
9999999,25.347021,75.747597,Srikakulam,Kerala
105435,15.505689,77.140697,Ahmednagar,West Bengal
909082,31.623659,76.626446,Bharatpur,Telangana
864064,20.360629,85.523368,jammu,Odisha
832434,29.570288,83.773734,Sri Ganganagar,Uttarakhand
201144,35.105783,94.598899,Hapur,Tamil Nadu
807228,23.763024,84.680286,Bongaigaon,Sikkim
193518,16.929541,71.216985,Bhopal,Sikkim
907932,9.197752,78.771156,Ramagundam,Nagaland
563540,33.296479,83.592516,THANE,Manipur
629518,,73.431193,jorhat,Maharashtra
195756,26.002274,84.608561,Muzaffarnagar,Kerala
112617,24.981983,91.212092,Gorakhpur,Kerala
969096,27.91485,91.920141,Kadapa,Haryana
145748,18.826685,92.216346,Silchar,Arunachal Pradesh
378075,36.456242,74.721392,,Haryana
416610,14.031079,81.153299, Saharanpur ,Madhya Pradesh
519919,8.152395,68.466785,Hapur,Gujarat
328859,24.14224,69.684898,aizawl,Assam
688883,19.990681,70.401056, Deoghar ,Punjab
952378,26.577504,83.300449,New Delhi,Chhattisgarh
772454,23.962024,-999.0,morena,Tripura
911403,15.127913,90.391533,Avadi,Uttarakhand
651857,9.038308,80.564474,Pali,West Bengal
381079,26.325763,78.319638,Aligarh,Karnataka
776498,27.426192,75.615857,Davanagere,Uttarakhand
945481,13.444395,85.347267,Aligarh,Jharkhand
568596,21.124918,94.912678,Nagercoil,Nagaland
941403,33.003978,73.458848,Jamshedpur,Nagaland
-100,17.758326,89.372116,barasat,Assam
107534,33.510002,82.625504,Korba,Bihar
328432,17.127368,79.562075,Pondicherry,Haryana
380419,36.499986,72.602613,Delhi,Odisha
625383,36.21316,74.648519,Panihati,Bihar
748389,33.353256,94.81546,Tadipatri,Sikkim
443971,23.031992,81.511754,Nashik,Sikkim
400777,26.872851,84.538002,Pondicherry,Goa
213787,16.137609,72.110622,Guntakal,Andhra Pradesh
914757,22.417621,74.681389,Karnal,Gujarat
166150,28.908676,,Anand,Uttar Pradesh
317872,25.954872,94.811124,Hindupur,Himachal Pradesh
465924,17.598678,80.060087,Bongaigaon,Uttar Pradesh
834731,29.147086,95.253062,Visakhapatnam,Telangana
470972,9.125561,68.073716,MIRYALAGUDA,Manipur
331835,28.534762,90.68923,Kirari Suleman Nagar,Karnataka
342814,11.474779,81.890586,Surat,Gujarat
778323,32.764888,68.030069,Ahmednagar,Gujarat
455978,12.979211,77.922906,Mehsana,Sikkim
894052,34.45608,80.682702,Kumbakonam,West Bengal
766659,34.327665,91.203571, Bhavnagar ,Andhra Pradesh
841332,30.642688,85.46635,,West Bengal
961635,19.107025,71.924235,Bhalswa Jahangir Pur,Rajasthan
197767,30.405144,93.16794,Eluru,Meghalaya
572584,15.908731,77.775971,loni,Kerala
382301,34.601167,89.821412,Ajmer,Sikkim
553771,17.088685,75.353722,dehri,Haryana
795632,16.272432,85.555415,Kakinada,Gujarat
138751,35.513496,93.716701,Nagpur,Karnataka
602532,23.842378,75.406387,Rajpur Sonarpur,Bihar
298439,34.805857,68.768439,Bhiwandi,Assam
745243,27.471048,91.589646,Berhampore,Punjab
299906,29.273337,96.965578,Bidhannagar,Haryana
831501,36.987458,95.655967, Panchkula ,Karnataka
542820,20.217997,91.383482,Dharmavaram,Nagaland
310528,16.532808,79.950212,Danapur,Assam
926388,25.081432,89.617701,Buxar,Rajasthan
371337,25.567438,82.362581,JAIPUR,Meghalaya
139513,21.749646,96.770858,Bhilai,Gujarat
506372,14.239096,72.055423,Bardhaman,Uttarakhand
967147,18.61072,70.522626,sagar,Chhattisgarh
656603,15.011438,76.179239,Kochi,Maharashtra
458987,10.01772,91.884516, Siwan ,Karnataka
868160,19.375571,82.415958,Hosur,Meghalaya
907752,28.368868,84.963345,Narasaraopet,Manipur
445145,32.059927,71.597634,KHORA ,Gujarat
208300,200.0,96.275075,Ludhiana,Telangana
403201,18.627833,93.926267,Gulbarga,Arunachal Pradesh
909944,11.024109,86.83837,Bhopal,Himachal Pradesh
678896,31.447069,80.222457,Jorhat,Jharkhand
730426,9.044668,84.665027,South Dumdum,Manipur
559038,20.023935,70.527977,,Arunachal Pradesh
802780,21.259964,72.169821,khammam,Chhattisgarh
927511,20.191632,90.175688,Hapur,Tripura
168758,35.151525,88.494376,Ghaziabad,West Bengal
191567,29.703811,72.963629,Mangalore,Meghalaya
604009,27.447612,91.986888,Jodhpur,Karnataka
714767,9.708629,83.956147, Silchar ,Madhya Pradesh
253759,34.530946,88.408086,Hapur,Madhya Pradesh
325219,8.590944,68.483541,Morena,Punjab
600054,13.933365,90.437618,jodhpur,Manipur
944389,25.356003,79.318844,Cuttack,Karnataka
581283,32.436166,94.844122,Ambala,Haryana
684627,34.03279,70.317586,Indore,West Bengal
0,19.377424,84.076348,Kurnool,Mizoram
936173,35.6107,77.227526,South Dumdum,Maharashtra
961663,28.116268,94.426497,Bidar,Andhra Pradesh
701112,22.330547,84.912385,Allahabad,Haryana
104783,29.859181,83.506955,Patiala,Chhattisgarh
150286,21.568764,80.142532,Bhatpara,Nagaland
346262,29.146067,69.584626,Phusro,Nagaland
756882,28.117669,72.050119,Chittoor,Uttarakhand
922543,33.926322,77.624113,Bettiah,Punjab
991748,32.878645,73.311998,Thane,Chhattisgarh
304767,36.122472,80.500371,Raichur,Maharashtra
313467,19.580391,78.01888,Gurgaon,Uttar Pradesh
607236,24.632131,73.830073,Ongole,Manipur
516613,,89.654537,Amravati,Odisha
151610,34.87098,77.167675,Sonipat,Chhattisgarh
574752,31.127861,68.820377,Anantapuram,Odisha
337934,17.113442,81.2342,Pimpri-Chinchwad,Uttarakhand
469905,15.536982,86.377754,Jodhpur,Karnataka
166275,36.166969,70.244356,Panipat,Nagaland
629425,13.152525,73.60852,Gandhinagar,Haryana
910608,27.902106,83.670028,Mangalore,Gujarat
136743,9.431316,80.208782,Ramagundam,Telangana
561036,13.081465,87.06277, Miryalaguda ,Punjab
193630,22.567368,72.456656,Hapur,Uttarakhand
322710,35.238368,74.461578,Tumkur,Goa
982802,20.545627,82.375834,Avadi,Nagaland
742049,16.221448,87.25741,ETAWAH,Himachal Pradesh
990643,28.832149,87.557717,Karimnagar,Maharashtra
268628,30.400651,93.871949,Avadi,Mizoram
0,17.008952,96.44549,Navi Mumbai,Maharashtra
677430,35.892036,82.057782,Jamalpur,Bihar
826982,36.485072,71.543376,New Delhi,Maharashtra
461463,30.468423,94.904448,Warangal,Bihar
526846,22.660679,86.469348,Indore,Mizoram
405355,21.931807,93.975226,Munger,Mizoram
669480,20.963812,80.035852,Ozhukarai,Meghalaya
554638,23.73414,88.764632,bahraich,Uttar Pradesh
761774,25.815664,91.299026,Farrukhabad,Uttar Pradesh
788650,28.773965,73.216672,Vellore,Nagaland
527392,11.047864,80.5833,Bhopal,West Bengal
306412,13.554657,82.066553,Nangloi Jat,Uttarakhand
556974,15.976368,87.209278,Dibrugarh,Manipur
572176,31.986262,84.355784,Latur,Assam
9999999,33.719253,69.735635,Ulhasnagar,Kerala
355510,31.75351,89.192574,Delhi,Assam
967575,30.211018,86.845061,Gandhinagar,Haryana
255825,16.240988,75.406651,Panchkula,Chhattisgarh
982546,21.142274,85.332421,Mirzapur,Andhra Pradesh
231377,19.633888,71.09734,Danapur,Meghalaya
300812,9.581018,90.901491,Lucknow,Odisha
640031,30.90507,300.0,dehri,Meghalaya
612242,33.929644,83.112634,Kumbakonam,Meghalaya
821511,11.852673,73.856418,bokaro,Nagaland
395489,25.65327,87.507946,Bikaner,Assam
111429,24.341163,91.23397,Ghaziabad,Telangana
563825,9.172324,70.837684,Udaipur,Goa
657047,36.969478,73.157791,Madhyamgram,Sikkim
609158,19.375225,86.436181,Machilipatnam,Nagaland
825379,24.714415,91.124801,Korba,Jharkhand
796594,11.217726,75.906542,Nizamabad,Meghalaya
578418,26.080259,91.972509,Kalyan-Dombivli,Kerala
199403,-999.0,74.866005,Nanded,Punjab
433641,35.762442,90.617606,,Goa
860843,27.565934,96.340326,Rajahmundry,Uttarakhand
712380,36.246437,82.354775,Rajahmundry,Andhra Pradesh
307639,24.588454,71.134821,siliguri,Sikkim
869802,31.027609,77.682712,Kochi,Arunachal Pradesh
581989,18.36925,92.085062,Kishanganj,Rajasthan
519235,23.829197,74.294555,Raiganj,Karnataka
427634,16.780315,84.539716,Kirari Suleman Nagar,Kerala
0,11.443282,85.330764,Aligarh,Maharashtra
989029,14.41731,95.559972,Dibrugarh,Tamil Nadu
942779,24.965338,73.695213,Dehradun,Bihar
774884,36.232595,84.886855,Gandhidham,Assam
381934,25.013476,92.231204,Bulandshahr,Madhya Pradesh
121210,28.848726,95.268527,New Delhi,Goa
671969,14.408644,87.152961,JHANSI,Uttarakhand
334650,15.182981,86.098499,tiruppur,Madhya Pradesh
785943,28.470593,76.426347,Firozabad,Manipur
563767,19.082164,82.213718,Bangalore,Uttar Pradesh
275240,8.801243,76.052237,Bardhaman,Jharkhand
653650,33.962852,69.121263,JAMALPUR,Bihar
634953,8.825749,71.246053,Alappuzha,Mizoram
-100,16.939247,83.565153,Ambala,Haryana
509601,30.382828,87.675007,Bhubaneswar,Tripura
626952,14.268713,86.916749,,Manipur
101027,36.465622,94.021028,Amravati,Rajasthan
585292,26.059574,94.580655,Gaya,Uttar Pradesh
980775,13.323381,73.799255, Surat ,Goa
131775,13.435551,71.190796,Amritsar,Nagaland
722466,11.831292,86.812106,Ludhiana,Goa
990310,200.0,72.962851,Hyderabad,Andhra Pradesh
249116,11.689894,95.066088,,Andhra Pradesh
435419,9.015338,95.729128,Bhiwandi,Odisha
409594,32.813563,92.666328,Bhilwara,Nagaland
491616,16.360547,94.186453,Mumbai,Odisha
543463,31.907481,88.202754,Amritsar,Mizoram
785265,17.824436,94.945263,Anantapuram,Sikkim
621136,26.517645,87.782592,Sambhal,Chhattisgarh
117481,23.805666,74.505997,Anand,Odisha
214151,30.407751,91.119979,,Haryana
649172,9.551428,84.760735,Kochi,Haryana
133626,28.378439,81.161331,Mathura,West Bengal
370616,29.615346,69.600499,SAGAR,Bihar
543828,24.71723,86.824894,Jabalpur,Punjab
864909,27.878428,92.472793,Durg,Mizoram
140551,28.620664,81.975104,Sangli-Miraj & Kupwad,Uttarakhand
573690,32.205931,77.859357,,Nagaland
747157,25.401713,94.218492,Panihati,Uttarakhand
693528,26.553085,80.132572,Phagwara,West Bengal
708097,12.234452,76.15755,Yamunanagar,Arunachal Pradesh
623624,36.530922,75.395175,Panvel,Maharashtra
712515,28.596831,68.907572,Sambhal,Karnataka
747423,19.932131,78.785373,SERAMPORE,Punjab
888244,28.336443,95.649132,Serampore,Uttar Pradesh
360434,35.322002,77.06037,Kurnool,West Bengal
428568,10.378421,72.73363, Faridabad ,Tripura
362543,25.370071,84.262129,Sangli-Miraj & Kupwad,Andhra Pradesh
528694,9.417168,90.669216, Saharsa ,West Bengal
852991,19.81236,83.237429,bijapur,Uttar Pradesh
138443,31.805386,75.436123,,Sikkim
754842,35.062391,96.015538,Dindigul,Haryana
932111,27.863756,89.124867,lucknow,Karnataka
547556,36.667462,76.965835,MUZAFFARPUR,Odisha
762605,19.117403,82.495076,Giridih,Manipur
696926,,82.541926,DANAPUR,Chhattisgarh
316005,29.061953,85.990211, Amroha ,Rajasthan
955697,33.333437,95.65304,Aurangabad,Haryana
277806,18.462624,78.734551,Yamunanagar,Odisha
895057,22.909899,72.275075,Bhatpara,Haryana
835458,16.738102,84.952272,Kolhapur,Gujarat
895742,8.363836,76.488225,Panchkula,Manipur
790401,35.354152,75.25577,Bhilwara,Gujarat
276319,24.370425,83.26745,Tirunelveli,Nagaland
217075,23.484239,68.869231,Noida,Haryana
375455,11.625081,89.133691,Pallavaram,Punjab
906821,26.589094,76.616491,Nagercoil,Uttarakhand
649634,15.584414,71.588593, Baranagar ,Goa
627934,23.348481,90.532931,Muzaffarpur,Chhattisgarh
179299,11.421898,72.383016,Kadapa,Tripura
796466,14.503301,68.03107,Kavali,Goa
111936,17.008611,71.020513,Ballia,Haryana
400820,23.30722,70.540463,Dewas,Goa
587883,,89.039637,Nellore,Punjab
174631,27.24907,93.394306,Hubli–Dharwad,Goa
237691,28.996165,78.71256,Bareilly,Manipur
913478,13.421905,87.946524, Haldia ,Maharashtra
172345,27.619788,70.06474,Shimla,Haryana
589378,13.887895,74.043395,Gaya,Uttar Pradesh
171828,18.251608,,Parbhani,Rajasthan
913266,32.789969,82.936212,Bhiwandi,Jharkhand
785255,32.985225,68.123763,Alwar,Jharkhand
848758,32.125814,68.376786,Pudukkottai,Haryana
109957,29.081174,89.738926,Secunderabad,Telangana
546963,8.195868,94.724724, Bhimavaram ,Maharashtra
963930,8.92484,74.718602,sambhal,Tamil Nadu
237326,10.529257,72.699995,Ozhukarai,Karnataka
302972,11.714406,87.275853,Faridabad,Bihar
365137,31.398304,79.494259,Saharsa,Maharashtra
818716,21.521114,81.066468,siwan,Chhattisgarh
519162,27.133741,76.132517,junagadh,Tripura
207163,16.928367,75.025332,Serampore,Uttarakhand
825086,16.539609,94.968699,Alappuzha,Kerala
741256,20.759507,94.348928,Korba,Uttar Pradesh
547739,24.76076,81.812608, Avadi ,Goa
0,18.877653,93.876126,,Tripura
983368,15.826521,74.853459,Junagadh,Goa
436126,29.901025,68.02626,Raipur,West Bengal
805952,15.938481,91.181273,Durgapur,Karnataka
202918,32.707357,68.974918,Yamunanagar,Haryana
157322,26.63395,71.906693,jamnagar,Karnataka
436617,12.179387,96.414215,,Himachal Pradesh
903955,30.257733,74.717219,KATIHAR,Uttarakhand
149653,13.988159,81.119256, Ranchi ,Kerala
885471,19.748343,74.450772,Guwahati,Mizoram
942084,16.073284,89.379652,MEHSANA,Punjab
136225,16.205006,68.232831, Pudukkottai ,Arunachal Pradesh
745291,28.750443,73.184221,COIMBATORE,Karnataka
826585,23.089876,82.941306,Khammam,Telangana
315738,15.239793,73.256776,Bettiah,West Bengal
745297,31.204392,68.392181,Bokaro,Mizoram
130121,22.746343,92.699572,Bidar,Telangana
231437,35.620988,69.722152,Anantapuram,Uttar Pradesh
636980,27.076797,78.62004,Thanjavur,Gujarat
602717,33.757869,87.21719,ghaziabad,Jharkhand
741518,34.123881,70.77924,Mathura,Assam
136520,12.342184,85.361086,Guntur,Haryana
602018,17.508492,84.758806,Rajpur Sonarpur,Telangana
861758,20.531665,77.379015,hazaribagh,Jharkhand
551537,15.168966,77.241582,Rajkot,Meghalaya
550375,9.759783,84.500304,vellore,Chhattisgarh
459777,13.68282,87.162435,Aurangabad,Assam
947178,19.493478,79.94053,Sangli-Miraj & Kupwad,Odisha
518884,19.395069,95.224812,Bettiah,Sikkim
964837,33.633194,68.780431,Dhule,Tripura
646174,25.687373,94.824115,,Odisha
191503,11.608938,72.692617,Surat,Chhattisgarh
456538,11.106107,70.54132,KOLLAM,Manipur
185414,14.251539,96.448923,Pimpri-Chinchwad,Manipur
136788,16.4756,77.372182,Bhatpara,Andhra Pradesh
560366,19.024649,72.989994,bulandshahr,Uttarakhand
822606,29.140199,91.670297,Nagaon,Himachal Pradesh
315848,200.0,78.239577,Solapur,Mizoram
803016,19.984312,89.603507,Mehsana,Madhya Pradesh
915298,13.930137,79.691166,New Delhi,Manipur
344233,26.5509,74.281537,Thanjavur,Sikkim
803284,11.809897,86.428249, Vasai-Virar ,Bihar
940179,35.43996,68.988394,Anantapuram,Tamil Nadu
888494,12.744348,95.451526,Navi Mumbai,Mizoram
127064,16.384575,77.091984,Jhansi,Sikkim
536170,22.932779,85.642448,Tiruchirappalli,Maharashtra
124812,25.987548,76.724355,thiruvananthapuram,Punjab
474210,16.464801,88.349944,Silchar,West Bengal
469040,11.49801,81.774736,Medininagar,Odisha
903924,18.411223,76.714197,Guntakal,Tamil Nadu
620315,33.220802,76.772103,Dhanbad,Telangana
347440,20.895384,95.299475,Ichalkaranji,Goa
408768,23.656965,79.648835,Purnia,Tamil Nadu
484184,28.03367,85.217122,Avadi,Rajasthan
749997,11.311576,95.404152,Rajpur Sonarpur,Kerala
931876,22.609266,90.388874,Uluberia,Rajasthan
544676,35.579401,87.132414,Tirupati,Kerala
380847,12.710013,82.773968,South Dumdum,Karnataka
788911,23.581679,72.824118,Bhiwani,Himachal Pradesh
498984,15.387732,72.805409,Jaunpur,Kerala
859288,27.661229,71.399023,Jalna,Manipur
446356,18.267828,69.626202,Katihar,Uttarakhand
926822,19.881272,70.681803,Nagercoil,Chhattisgarh
105052,11.953217,71.17351,Machilipatnam,Tamil Nadu
418219,31.954805,77.037029, Sultan Pur Majra ,Uttarakhand
904874,31.707336,68.770012,Bongaigaon,Maharashtra
278484,30.428213,82.124899,BERHAMPORE,Goa
593534,11.03228,82.427218,KHANDWA,Arunachal Pradesh
727523,25.597216,74.302426,Nellore,Goa
673265,20.799741,92.751098,GAYA,Bihar
705660,16.426247,88.431903,PARBHANI,Arunachal Pradesh
979329,18.530934,96.984122,srikakulam,Kerala
729892,35.057047,91.166896,Ujjain,Mizoram
717880,33.848349,87.1802,Pudukkottai,Karnataka
634392,20.86706,75.653723,Narasaraopet,Telangana
135521,36.1476,92.93285,Guntakal,Sikkim
209696,17.848617,76.538478,Vellore,Sikkim
576812,32.936014,72.581254,Munger,Bihar
887759,32.911785,81.39446,Mysore,Uttarakhand
469229,18.78546,69.49791,KADAPA,Tamil Nadu
725686,30.385503,83.130844,Kirari Suleman Nagar,Rajasthan
274549,19.885427,73.024906,Panvel,Gujarat
544083,25.073308,75.528476,Serampore,Mizoram
854806,13.211598,74.351622,Shimla,Maharashtra
312622,18.5954,92.365793,Mangalore,Goa
259944,20.679441,84.467827,Aurangabad,Madhya Pradesh
230118,18.017119,80.463255,Hajipur,Telangana
821017,12.225651,85.115129,Pimpri-Chinchwad,Odisha
905536,27.609608,90.826368,Shivpuri,Haryana
174240,28.035593,85.141861,Eluru,Punjab
663578,27.943603,69.809906,Sangli-Miraj & Kupwad,Odisha
150860,31.801473,96.405833,Dewas,Tripura
246243,35.005736,79.284105,Siliguri,Sikkim
293607,9.897063,87.297163,Rajahmundry,Andhra Pradesh
284407,10.240377,78.042503,AKOLA,Odisha
161291,34.712107,82.553892, Guntur ,Goa
828732,34.040127,73.394273,Bathinda,Odisha
994133,13.005743,69.453045,Khammam,Meghalaya
456732,33.795121,95.418122,Bidar,Manipur
969820,14.944652,94.900278,Guna,Nagaland
267896,14.222416,72.330189,Thoothukudi,Madhya Pradesh
331487,12.987444,89.727173,Solapur,Karnataka
128716,25.30812,85.400302,morena,Himachal Pradesh
903217,34.225492,76.637004,Deoghar,Gujarat
242385,14.466583,88.909302,Mathura,Telangana
827251,10.089877,70.084749,Bhimavaram,Manipur
413796,24.121525,85.127396,proddatur,Goa
327001,13.543152,68.10661,chittoor,Odisha
964831,36.332331,85.424155,DARBHANGA,Madhya Pradesh
497311,21.851643,79.158261,Vijayawada,West Bengal
843762,25.97396,75.444954,Dewas,Mizoram
305552,15.817086,91.006705,Kolhapur,Gujarat
569295,10.529247,72.198402,kamarhati,Tamil Nadu
444532,33.301914,70.507392,Tirunelveli,Meghalaya
596666,10.751758,72.369889,Solapur,Himachal Pradesh
555276,21.636358,83.53379, North Dumdum ,Karnataka
693129,27.211332,78.990876,Srikakulam,Uttarakhand
484357,14.666555,68.455545,Alwar,Haryana
471493,24.245829,96.851599,Guwahati,Sikkim
965297,35.70367,86.573122,Ranchi,Madhya Pradesh
312590,25.31243,86.511116,Pallavaram,Arunachal Pradesh
771381,24.333417,68.566627,Vadodara,Assam
908103,12.422844,78.733229,Vellore,Bihar
592923,28.40633,72.984406, Avadi ,Bihar
192649,11.672391,87.419063,Ambarnath,Sikkim
-100,26.586667,75.890036,Bareilly,Maharashtra
655571,17.997242,76.889716,Raipur,Assam
708035,35.96114,78.131213,Morbi,Madhya Pradesh
636708,13.053881,91.19225,Sonipat,Uttarakhand
537043,26.980126,83.693823,Orai,Nagaland
160264,27.663018,95.745417,Bihar Sharif,Chhattisgarh
406608,33.184654,92.115259,Ludhiana,Andhra Pradesh
187300,24.592432,76.865585,Motihari,Chhattisgarh
617586,12.159179,87.805373,Bokaro,Andhra Pradesh
282967,36.151876,85.550716,Bokaro,Jharkhand
522517,19.487321,96.167183,Ambarnath,Manipur
273821,16.664768,90.473054,,Gujarat
315919,28.052821,96.507443,Gulbarga,Punjab
240533,20.248932,76.634202,gwalior,Andhra Pradesh
134593,36.352367,87.490118,Pondicherry,Punjab
811656,32.956414,78.545618,Jorhat,Jharkhand
933649,16.068015,80.231855,mathura,Maharashtra
100518,20.812414,74.201904,,Manipur
919019,8.087842,71.119576,Pali,Tripura
713527,23.671412,95.025101,visakhapatnam,Telangana
475923,34.154839,68.596389,PUNE,Meghalaya
706469,22.905797,94.899909,Morbi,Rajasthan
919023,35.815271,94.420386, Jalandhar ,Tripura
512845,8.526548,69.391718,Srikakulam,Rajasthan
537818,34.729652,96.162196,Mysore,Tripura
217051,25.654808,92.672437,Sambalpur,Maharashtra
979209,12.040195,84.348289, Mau ,Nagaland
282138,26.398601,74.792626,,Rajasthan
119364,36.530598,87.480968,Aizawl,Uttar Pradesh
827099,32.839259,86.859475,Firozabad,Chhattisgarh
126191,19.298492,81.985956,Madurai,Uttarakhand
452896,36.004111,69.497608,Pune,Andhra Pradesh
647495,34.956136,82.798315,Srikakulam,Maharashtra
343109,12.492712,72.90675,Mau,Goa
612391,18.098015,89.021472,patna,Bihar
614120,22.74699,91.28641, Proddatur ,Punjab
189554,21.948869,68.751607,BHILWARA,Arunachal Pradesh
545789,27.651905,88.933589,Varanasi,Rajasthan
106163,32.936533,88.727408,Navi Mumbai,Tripura
669110,15.031001,83.827917,Ramgarh,Tamil Nadu
368683,28.265843,83.626369,Jalandhar,Arunachal Pradesh
161491,23.100386,84.111943,Sonipat,Gujarat
918214,19.253448,77.223658,Imphal,Sikkim
228312,27.741235,79.735845,Jehanabad,Sikkim
761943,15.210534,89.468354,Sri Ganganagar,Himachal Pradesh
340965,16.769947,79.22689,hindupur,Chhattisgarh
716149,18.742473,75.571278,KOTA,Rajasthan
785076,19.536288,74.249491,Bulandshahr,Gujarat
183028,8.654621,85.60911,Nadiad,Punjab
632384,21.919994,83.383137,HARIDWAR,Kerala
345723,25.098943,93.62629,Shahjahanpur,Punjab
330190,20.99549,90.517278,Aizawl,Meghalaya
252690,13.63336,75.286613,Guwahati,Meghalaya
765356,12.374176,86.386941,THRISSUR,Gujarat
319688,20.866439,68.438091,MADHYAMGRAM,Sikkim
850934,32.90308,81.16523,Hospet,Uttarakhand
967260,13.8649,76.329421,Ambala,Tamil Nadu
164372,10.178011,71.469661,Gangtok,Uttarakhand
988618,8.463953,85.280102,Bihar Sharif,Madhya Pradesh
672294,34.886545,88.439489, Phagwara ,Sikkim
0,14.755143,82.21002, Phusro ,Odisha
793490,15.475048,84.774887,CUTTACK,Andhra Pradesh
293086,11.436584,68.831132, Nanded ,Jharkhand
480136,33.773449,76.271239,Katihar,Mizoram
768445,21.803364,82.86958,Bongaigaon,Telangana
606043,13.732607,70.133921,Raiganj,Meghalaya
517100,35.269668,74.412553,Chapra,Uttarakhand
978822,31.15688,69.621027,Rajahmundry,Uttarakhand
749523,17.476417,82.249013,Amritsar,Kerala
155914,25.852528,71.622078,Durgapur,Assam
371681,13.16529,78.142188,munger,Gujarat
371269,21.552375,76.115729, Pimpri-Chinchwad ,Jharkhand
877319,25.323738,73.8089,Alappuzha,Odisha
645667,22.778413,91.970631,Miryalaguda,Arunachal Pradesh
472546,20.961088,92.362924,Meerut,Goa
324441,22.020949,76.660556,COIMBATORE,Odisha
483352,17.873843,87.616187,Khora ,Maharashtra
834013,19.05027,83.102377, Aurangabad ,Jharkhand
475480,29.581414,95.011457,Dhule,Manipur
301563,24.238242,79.992979,Satna,Uttarakhand
131283,8.290031,88.312223,Mumbai,Arunachal Pradesh
326411,19.45479,95.701801,Pali,Mizoram
657087,29.275134,86.710347, Darbhanga ,Tripura
626385,14.351626,75.029826,Giridih,Manipur
556870,19.382523,84.067696,Katihar,Mizoram
629067,11.082398,84.021881,Lucknow,Madhya Pradesh
175767,35.578462,92.198084,North Dumdum,Kerala
741603,13.012372,92.710353,Mira-Bhayandar,Maharashtra
596327,29.253182,96.734392,Guwahati,Sikkim
559491,18.529023,91.058362, Satara ,Madhya Pradesh
574205,15.35551,71.764101,,Goa
283744,21.817526,92.680484,Pune,Haryana
993157,28.635239,91.806187,,Karnataka
846135,12.306956,82.467819,Danapur,Telangana
809051,21.102836,92.967986,gangtok,Tamil Nadu
401183,31.652328,74.307762,Narasaraopet,Goa
816281,31.775808,84.214413,Ranchi,Himachal Pradesh
141672,33.048985,71.810217,Hajipur,Tamil Nadu
934120,22.678278,89.896315,Vellore,Madhya Pradesh
869637,11.694945,82.518277,sangli-miraj & kupwad,Andhra Pradesh
559744,28.633828,91.505239,pondicherry,Madhya Pradesh
240865,27.184674,89.465723,Amravati,Assam
557898,20.101482,82.754671,Medininagar,Kerala
667742,34.055901,78.766696,Sagar,Sikkim
864664,20.784109,86.65563,Phusro,Madhya Pradesh
638393,33.343253,94.923933,Guwahati,Mizoram
254968,16.978547,74.327876,MATHURA,Tamil Nadu
225433,9.802557,94.882691,Howrah,Jharkhand
963301,25.11444,77.763214,Nagercoil,Nagaland
206594,,91.600045,ludhiana,West Bengal
166893,14.428112,88.309151,Ozhukarai,Goa
231743,21.93248,73.495774,Hyderabad,Sikkim
818567,13.741569,74.531336,Kishanganj,Odisha
694523,9.744725,76.110054,Sambalpur,Chhattisgarh
386067,9.794781,95.349739,Purnia,Odisha
959547,36.670539,77.352638,Mangalore,Manipur
804615,34.988782,68.810814,Nadiad,Chhattisgarh
286806,17.200108,92.736667,Jabalpur,Haryana
786607,33.61052,92.634963,Pali,Punjab
564209,8.98953,80.862435,Kumbakonam,Nagaland
672811,14.592195,71.99253,unnao,Arunachal Pradesh
358784,31.595898,68.685635,Hapur,Tamil Nadu
751172,200.0,94.506697,Korba,Meghalaya
374030,13.356694,86.040123,Pimpri-Chinchwad,Arunachal Pradesh
766846,32.330836,83.353233,Warangal,Punjab
290666,15.547208,78.310869,Firozabad,Telangana
293227,18.51436,95.683961,Pune,Goa
787533,11.355309,71.652761,Bokaro,West Bengal
536718,13.840178,68.01855,Dhule,Manipur
414829,18.899827,95.049002,warangal,Uttarakhand
487933,14.522602,91.517412,Karnal,Sikkim
595714,15.608729,96.086715,gulbarga,Jharkhand
919960,33.755487,92.891259, Khandwa ,Jharkhand
9999999,30.846575,90.487901,Bettiah,Bihar
0,13.548242,92.697892,Madanapalle,Assam
391613,17.005621,95.855232,Suryapet,Karnataka
367914,9.568197,90.416687,Arrah,Karnataka
715896,27.134761,76.603479,Kulti,Punjab
810723,30.481587,96.38945,Vellore,Tamil Nadu
611052,12.279412,74.753248,RAIPUR,Maharashtra
108772,19.08165,74.25652,Tirunelveli,Nagaland
308502,27.951369,71.985004,Faridabad,Odisha
496868,21.569735,93.958566,kollam,Tamil Nadu
178696,17.162525,92.881148,Mango,Assam
301702,21.660339,70.226424,Muzaffarpur,Chhattisgarh
375086,28.035861,87.575171,Dehri,Assam
585154,15.128769,68.792352,Haldia,Haryana
327443,26.216334,90.995932,Dehradun,Bihar
249796,8.161579,72.707511,Latur,Chhattisgarh
502684,23.490852,78.672508,Durgapur,Himachal Pradesh
846675,8.424192,78.817667,BALLY,Goa
327995,12.75824,90.732374,Panihati,Karnataka
196231,34.179559,76.364476,Aurangabad,Uttarakhand
583322,22.642031,82.491462,Adoni,Goa
465941,22.627758,96.101675,TENALI,Manipur
